Name,hs,dhw,hs_and_dhw,cs,el
B1936,111.904,15.089,126.993,0.0,30.403
B2070,49.923,5.523,55.446,0.0,9.776
B1971,48.724,6.661,55.385,0.0,13.077
B3425,42.586,4.501,47.086999999999996,0.0,7.232
B2196,51.194,5.739,56.933,0.0,9.698
B2069,102.957,11.44,114.39699999999999,0.0,20.707
B2049,34.649,4.083,38.732,0.0,6.593
B2534,36.685,1.859,38.544000000000004,0.0,6.06
B3419,34.653,4.084,38.736999999999995,0.0,6.59
B3623,135.548,0.0,135.548,0.0,10.738
B2074,76.242,8.983,85.22500000000001,0.0,15.598
B2088,53.684,5.841,59.525,0.0,10.347
B2098,30.175,3.546,33.721000000000004,0.0,5.357
B2090,22.258,2.618,24.875999999999998,0.0,3.834
B2082,51.632,5.781,57.413,0.0,10.135
B2093,32.483,3.52,36.003,0.0,5.447
B2094,39.762,4.202,43.964,0.0,6.976
B2524,49.184,6.09,55.274,0.0,10.587
B2099,28.047,1.766,29.813000000000002,0.0,4.342
B2100,62.207,8.456,70.663,0.0,16.254
B2206,78.659,8.807,87.46600000000001,0.0,15.715
B2205,77.227,8.591,85.818,0.0,15.269
B2207,123.079,14.079,137.158,0.0,26.406
B4171,0.0,0.0,0.0,0.0,0.607
B2204,79.108,8.805,87.91300000000001,0.0,15.824
B4170,0.0,0.0,0.0,0.0,0.655
B2102,38.864,4.782,43.646,0.0,7.598
B2086,77.674,1.911,79.58500000000001,0.0,18.533
B1976,70.988,7.7,78.688,0.0,13.917
B1977,59.19,6.338,65.52799999999999,0.0,11.183
B2084,37.731,4.044,41.775,0.0,6.498
B2087,51.916,5.452,57.367999999999995,0.0,9.494
B1975,89.04,9.788,98.828,0.0,18.185
B1970,99.07,10.346,109.416,0.0,19.18
B2520,75.959,9.108,85.06700000000001,0.0,16.954
B1927,64.497,6.561,71.05799999999999,0.0,11.565
B1906,74.725,9.34,84.065,0.0,18.584
B2083,47.95,9.239,57.18900000000001,0.0,12.004
B2101,34.711,4.238,38.949,0.0,6.718
B1000,138.028,9.166,147.194,0.0,25.028
B1001,198.513,10.435,208.948,0.0,29.582
B3413,30.894,2.263,33.157,0.0,4.827
B3417,39.099,4.788,43.887,0.0,7.674
B2525,43.017,12.496,55.513000000000005,0.0,5.213
B2085,67.415,8.62,76.03500000000001,0.0,15.793
B2523,47.309,5.984,53.293,0.0,10.402
B2522,37.778,5.445,43.223,0.0,9.439
B2521,44.959,5.778,50.737,0.0,9.964
B3676,126.409,6.743,133.15200000000002,0.0,19.376
B3675,128.71,33.486,162.196,0.0,13.217
B1002,621.616,29.158,650.774,0.0,89.863
B2105,74.055,7.717,81.772,0.0,14.031
B2078,74.405,7.717,82.122,0.0,14.093
B2096,63.057,6.607,69.664,0.0,11.372
B2106,187.601,3.88,191.481,0.0,33.643
B2079,60.132,9.512,69.644,0.0,17.644
B2380,39.726,4.399,44.125,0.0,7.177
B1928,25.017,2.569,27.586,0.0,3.654
B1929,49.344,7.41,56.754000000000005,0.0,14.878
B2502,28.673,2.729,31.401999999999997,0.0,4.103
B2097,53.612,1.458,55.07,0.0,10.138
B2505,185.345,19.095,204.44,0.0,53.119
B2080,101.004,11.747,112.751,0.0,21.779
B2581,140.045,15.974,156.01899999999998,0.0,31.445
B1045,222.062,5.791,227.853,0.0,49.641
B1256,307.333,6.173,313.50600000000003,0.0,59.471
B3926,11.98,0.86,12.84,0.0,1.418
B2501,41.145,1.842,42.987,0.0,6.613
B1933,23.579,2.241,25.82,0.0,3.367
B3917,177.947,4.028,181.975,0.0,31.417
B2645,39.551,3.916,43.467,0.0,6.311
B2110,126.034,3.071,129.10500000000002,0.0,21.942
B2111,56.928,1.314,58.242,0.0,10.307
B3253,39.494,4.178,43.672,0.0,6.488
B3246,30.1,3.741,33.841,0.0,5.866
B3249,21.988,2.965,24.953,0.0,4.252
B3244,29.762,3.727,33.489,0.0,5.79
B3243,30.961,3.296,34.257,0.0,4.673
B3252,35.39,4.076,39.466,0.0,6.593
B3242,23.808,3.193,27.001,0.0,4.626
B2081,81.311,8.512,89.82300000000001,0.0,15.178
B3297,57.822,1.63,59.452000000000005,0.0,11.897
B1306,328.61,8.151,336.761,0.0,88.443
B1343,46.295,5.214,51.509,0.0,9.14
B1305,153.844,62.189,216.033,0.0,47.864
B4107,43.791,5.051,48.842,0.0,8.591
B3155,42.434,3.112,45.546,0.0,10.255
B2225,26.29,3.109,29.399,0.0,4.017
B1347,192.287,4.414,196.701,0.0,38.043
B1344,105.929,9.978,115.907,0.0,19.137
B3245,29.239,3.797,33.036,0.0,5.718
B2180,61.247,1.683,62.93,0.0,12.518
B3236,32.537,3.297,35.833999999999996,0.0,4.874
B3651,48.79,7.817,56.607,0.0,14.943
B3247,29.748,3.78,33.528,0.0,5.786
B3254,41.84,4.725,46.565000000000005,0.0,7.612
B3251,29.918,3.795,33.713,0.0,5.837
B3248,27.436,3.298,30.734,0.0,4.927
B3250,30.218,3.822,34.04,0.0,5.909
B2170,36.821,4.433,41.254,0.0,6.858
B3559,65.553,10.907,76.46,0.0,21.946
B3387,57.262,7.135,64.397,0.0,12.64
B2586,41.485,5.935,47.42,0.0,10.32
B3658,40.522,5.532,46.054,0.0,9.464
B2588,77.351,9.441,86.792,0.0,17.199
B3659,90.01,11.744,101.754,0.0,22.569
B2123,79.913,8.786,88.699,0.0,16.642
B2583,45.573,5.927,51.5,0.0,10.036
B4128,40.832,4.684,45.516,0.0,7.611
B2176,154.448,18.07,172.518,0.0,34.233
B2223,166.927,19.507,186.434,0.0,37.846
B1004,150.225,7.96,158.185,0.0,22.322
B2184,127.88,17.206,145.08599999999998,0.0,33.875
B2175,86.795,8.798,95.593,0.0,15.344
B4112,27.481,1.238,28.719,0.0,5.93
B1342,221.948,24.36,246.308,0.0,48.944
B2607,51.069,6.018,57.087,0.0,10.584
B1346,25.182,1.702,26.884,0.0,4.052
B2177,58.299,6.508,64.807,0.0,11.025
B3111,20.901,1.385,22.286,0.0,3.406
B3107,279.589,6.113,285.702,0.0,57.724
B1345,90.761,9.807,100.568,0.0,18.73
B1348,104.998,13.666,118.664,0.0,26.092
B2378,29.842,2.915,32.757,0.0,4.409
B1323,49.124,13.281,62.405,0.0,9.599
B3432,219.855,4.787,224.642,0.0,41.364
B1319,119.635,3.221,122.85600000000001,0.0,24.175
B2219,0.0,0.0,0.0,0.0,2.657
B2231,340.489,6.838,347.327,0.0,66.505
B2227,484.605,9.745,494.35,0.0,99.833
B3367,18.544,2.113,20.657,0.0,2.966
B2383,46.895,5.608,52.503,0.0,9.625
B1341,82.663,9.958,92.621,0.0,17.951
B1339,62.562,6.947,69.509,0.0,12.002
B3556,31.232,3.62,34.852,0.0,5.904
B2384,48.356,6.294,54.65,0.0,11.197
B3557,34.892,4.584,39.476,0.0,7.596
B3570,99.307,14.978,114.285,0.0,30.897
B2239,247.935,4.353,252.288,0.0,68.529
B1324,74.715,7.816,82.531,0.0,14.399
B3569,38.764,6.65,45.414,0.0,12.892
B3571,76.055,12.372,88.427,0.0,25.185
B3568,0.0,26.894,26.894,0.0,6.51
B1368,117.167,20.356,137.523,0.0,42.521
B3567,50.269,9.401,59.67,0.0,18.587
B2385,65.147,7.322,72.46900000000001,0.0,13.13
B1340,40.931,4.56,45.491,0.0,7.247
B2608,80.409,9.333,89.742,0.0,17.027
B1318,62.953,7.072,70.025,0.0,12.119
B2386,24.794,2.946,27.740000000000002,0.0,4.541
B4141,32.78,5.324,38.104,0.0,10.241
B2387,36.503,4.317,40.82,0.0,7.089
B2613,77.583,11.494,89.077,0.0,23.391
B4142,24.166,4.823,28.989,0.0,8.864
B2389,35.177,4.147,39.324,0.0,6.787
B2587,173.198,3.816,177.014,0.0,31.651
B3922,52.643,7.339,59.982,0.0,12.889
B1258,69.678,6.909,76.587,0.0,12.602
B3920,60.992,6.512,67.50399999999999,0.0,10.769
B3918,104.034,13.646,117.68,0.0,25.717
B3919,87.957,10.395,98.35199999999999,0.0,19.266
B1255,181.278,4.842,186.12,0.0,39.466
B2580,56.67,9.01,65.68,0.0,15.568
B2109,250.545,30.964,281.509,0.0,62.254
B1897,164.123,29.983,194.106,0.0,63.448
B3683,76.543,11.43,87.97300000000001,0.0,21.896
B3682,31.503,3.589,35.092,0.0,6.328
B3626,47.843,8.787,56.63,0.0,17.05
B1898,491.757,9.698,501.455,0.0,101.136
B1896,26.653,2.861,29.514,0.0,4.581
B1899,50.84,5.046,55.886,0.0,8.529
B1884,78.465,13.379,91.84400000000001,0.0,27.497
B3887,35.537,6.405,41.942,0.0,12.61
B2627,138.027,16.38,154.40699999999998,0.0,32.113
B2178,82.256,8.419,90.675,0.0,15.475
B2174,33.048,3.61,36.658,0.0,5.578
B1338,61.768,6.931,68.699,0.0,11.827
B2182,53.925,5.983,59.907999999999994,0.0,10.116
B4126,44.505,4.912,49.417,0.0,8.071
B1337,64.18,7.292,71.47200000000001,0.0,12.53
B2183,46.894,5.376,52.269999999999996,0.0,9.134
B4125,39.701,4.851,44.552,0.0,8.023
B1373,86.178,10.258,96.43599999999999,0.0,18.751
B2579,331.193,6.972,338.16499999999996,0.0,62.282
B2112,57.519,6.26,63.778999999999996,0.0,10.799
B2585,36.796,4.061,40.857,0.0,5.839
B3480,16.735,1.399,18.134,0.0,7.308
B2114,32.343,3.516,35.859,0.0,5.455
B2582,35.819,3.954,39.773,0.0,6.176
B2113,129.445,14.552,143.99699999999999,0.0,28.05
B2643,26.246,2.81,29.055999999999997,0.0,4.098
B2115,41.704,4.111,45.815,0.0,6.458
B2116,34.19,3.943,38.132999999999996,0.0,6.071
B2632,706.418,13.187,719.605,0.0,147.327
B1886,106.487,12.771,119.258,0.0,24.198
B3916,62.836,7.843,70.679,0.0,14.472
B2628,78.66,8.878,87.538,0.0,16.317
B2626,134.268,15.16,149.428,0.0,29.69
B2584,70.634,7.982,78.616,0.0,14.315
B1883,110.073,13.781,123.854,0.0,26.314
B2120,62.588,6.163,68.751,0.0,10.948
B1885,151.376,18.148,169.524,0.0,35.626
B2118,27.659,3.113,30.772,0.0,4.689
B2641,39.608,4.138,43.745999999999995,0.0,6.737
B1123,80.012,4.024,84.036,0.0,36.317
B2117,27.524,3.399,30.923000000000002,0.0,5.199
B2642,45.066,4.447,49.513000000000005,0.0,7.377
B2119,114.551,13.236,127.787,0.0,24.98
B2122,40.649,5.998,46.647,0.0,10.044
B1017,157.86,18.939,176.799,0.0,36.396
B2575,50.655,6.319,56.974000000000004,0.0,10.965
B2576,90.295,11.629,101.924,0.0,22.211
B3351,41.394,4.669,46.062999999999995,0.0,7.809
B4130,31.091,8.04,39.131,0.0,5.678
B4122,38.121,4.362,42.483000000000004,0.0,7.085
B1374,45.178,12.049,57.227,0.0,8.652
B1381,49.071,5.664,54.735,0.0,9.327
B1378,51.144,6.79,57.934,0.0,12.303
B1383,38.141,4.363,42.504,0.0,7.085
B3117,45.738,5.624,51.362,0.0,9.882
B1380,49.79,5.323,55.113,0.0,8.614
B1376,40.035,5.618,45.653,0.0,9.716
B3985,9.326,1.04,10.366,0.0,5.1
B2121,36.056,1.876,37.931999999999995,0.0,5.429
B1882,62.369,9.439,71.80799999999999,0.0,17.039
B1881,56.698,7.42,64.118,0.0,13.481
B3987,74.141,10.782,84.923,0.0,19.943
B1895,30.765,1.413,32.178,0.0,3.954
B2630,21.797,2.731,24.528,0.0,4.185
B1894,28.208,2.519,30.726999999999997,0.0,3.699
B3988,22.756,3.079,25.835,0.0,4.836
B3981,40.72,5.819,46.539,0.0,9.495
B2647,19.136,1.046,20.182,0.0,3.527
B2577,91.313,9.052,100.36500000000001,0.0,16.394
B2108,43.791,4.384,48.175,0.0,7.143
B3116,63.279,7.619,70.898,0.0,13.322
B1375,49.066,5.314,54.38,0.0,9.05
B1237,55.28,5.248,60.528,0.0,8.951
B1236,60.393,6.057,66.45,0.0,10.458
B4121,18.53,2.34,20.87,0.0,3.149
B1384,35.335,4.404,39.739000000000004,0.0,6.87
B2296,80.351,13.079,93.43,0.0,26.197
B1379,47.679,4.962,52.641000000000005,0.0,8.077
B1385,48.904,4.809,53.713,0.0,7.762
B2377,42.177,6.685,48.862,0.0,11.507
B4131,0.0,0.0,0.0,0.0,0.624
B4133,50.291,5.485,55.775999999999996,0.0,9.541
B3129,68.088,7.608,75.696,0.0,13.842
B1327,73.937,12.764,86.701,0.0,24.962
B3127,74.727,14.597,89.324,0.0,28.244
B3124,35.646,6.462,42.108000000000004,0.0,11.577
B3714,8.492,1.47,9.962000000000002,0.0,1.845
B3743,8.58,0.934,9.514,0.0,1.824
B3715,8.649,0.939,9.588,0.0,1.846
B1264,11.657,0.965,12.622,0.0,1.851
B1265,11.58,0.962,12.542,0.0,1.829
B1262,8.652,0.938,9.59,0.0,1.847
B3749,8.653,0.937,9.59,0.0,1.845
B3712,8.421,0.924,9.344999999999999,0.0,1.779
B3748,8.651,0.937,9.588,0.0,1.844
B3716,8.39,0.905,9.295,0.0,1.772
B3736,8.64,0.94,9.58,0.0,1.846
B3135,45.042,6.78,51.822,0.0,12.447
B3735,12.098,1.025,13.123000000000001,0.0,2.206
B3139,33.531,4.851,38.382,0.0,8.74
B3734,11.59,0.968,12.558,0.0,1.83
B3125,47.017,7.066,54.083000000000006,0.0,13.05
B3138,27.621,5.03,32.650999999999996,0.0,8.961
B3140,44.508,6.616,51.124,0.0,12.349
B3120,41.401,6.267,47.668000000000006,0.0,11.373
B3142,47.315,1.956,49.271,0.0,10.248
B3747,11.681,0.967,12.648,0.0,1.85
B3719,8.735,0.942,9.677,0.0,1.871
B3718,8.571,1.471,10.042,0.0,1.869
B3717,11.78,0.972,12.751999999999999,0.0,1.872
B1283,60.521,7.332,67.853,0.0,13.417
B3143,46.016,1.917,47.933,0.0,9.878
B1284,436.282,5.659,441.941,0.0,114.219
B1259,116.535,15.318,131.853,0.0,29.007
B3122,67.713,8.349,76.062,0.0,15.069
B3437,342.48,4.13,346.61,0.0,77.608
B3126,51.056,9.145,60.20099999999999,0.0,17.029
B3119,32.191,4.146,36.337,0.0,6.827
B2261,190.662,4.44,195.102,0.0,38.551
B2257,168.294,22.623,190.917,0.0,44.334
B3152,63.621,7.037,70.658,0.0,12.605
B3151,74.439,11.38,85.81899999999999,0.0,21.412
B2266,83.731,11.639,95.36999999999999,0.0,21.873
B2264,25.492,2.967,28.459,0.0,4.306
B3137,54.257,7.175,61.431999999999995,0.0,13.055
B3130,71.67,29.135,100.805,0.0,21.85
B3141,141.602,17.534,159.136,0.0,33.864
B3134,44.053,6.69,50.742999999999995,0.0,12.191
B1260,141.667,17.537,159.204,0.0,33.899
B3121,82.403,9.855,92.25800000000001,0.0,18.069
B1326,83.554,9.831,93.385,0.0,18.095
B3123,83.883,9.854,93.737,0.0,18.071
B2268,93.242,12.921,106.16300000000001,0.0,24.693
B2252,75.506,7.078,82.584,0.0,12.962
B2254,81.107,7.717,88.824,0.0,13.938
B3668,94.285,4.438,98.723,0.0,43.353
B3669,168.471,32.641,201.112,0.0,69.185
B3670,53.665,11.506,65.17099999999999,0.0,23.069
B3096,32.96,3.868,36.828,0.0,5.129
B2456,24.898,4.219,29.117,0.0,7.517
B3099,0.0,0.0,0.0,0.0,1.252
B3547,25.026,4.214,29.240000000000002,0.0,7.473
B2452,23.168,4.245,27.413,0.0,7.271
B2448,8.879,2.528,11.407,0.0,2.101
B2453,31.605,4.946,36.551,0.0,8.985
B1180,105.818,7.044,112.862,0.0,24.016
B3548,21.529,3.523,25.052,0.0,6.106
B2213,41.425,0.709,42.134,0.0,10.022
B2230,107.441,2.842,110.283,0.0,19.504
B2241,0.0,0.0,0.0,0.0,0.983
B3564,47.4,7.395,54.795,0.0,14.431
B3563,203.113,32.952,236.065,0.0,69.743
B2244,44.796,0.712,45.508,0.0,10.624
B4164,265.415,4.907,270.322,0.0,73.924
B3108,315.506,10.845,326.351,0.0,108.029
B4143,39.308,6.105,45.413,0.0,12.035
B2391,24.831,3.14,27.971,0.0,4.626
B2612,56.721,10.017,66.738,0.0,19.838
B2388,29.9,3.178,33.077999999999996,0.0,4.896
B2497,25.27,3.186,28.456,0.0,4.662
B2390,44.07,4.855,48.925,0.0,8.153
B1311,36.415,4.534,40.949,0.0,7.126
B4114,43.209,4.725,47.934000000000005,0.0,8.068
B1312,42.273,4.752,47.025000000000006,0.0,7.468
B2611,58.271,10.34,68.611,0.0,20.399
B3621,269.212,7.523,276.735,0.0,76.375
B3566,29.516,6.488,36.004,0.0,12.428
B3565,88.889,15.639,104.52799999999999,0.0,31.972
B2382,305.161,6.798,311.959,0.0,72.312
B3667,53.63,11.507,65.137,0.0,23.133
B3110,87.055,16.432,103.48700000000001,0.0,33.81
B3352,57.598,6.722,64.32,0.0,11.69
B1122,106.468,14.209,120.677,0.0,27.007
B1372,32.635,3.806,36.440999999999995,0.0,6.19
B1371,201.479,4.291,205.77,0.0,35.934
B3347,51.875,6.144,58.019,0.0,10.286
B1382,61.678,6.65,68.328,0.0,11.913
B4123,40.995,4.516,45.510999999999996,0.0,7.739
B1370,39.544,4.523,44.06699999999999,0.0,7.533
B1317,31.031,3.49,34.521,0.0,5.123
B1310,40.858,4.556,45.413999999999994,0.0,7.252
B1331,40.675,4.545,45.22,0.0,7.211
B2622,55.022,9.833,64.855,0.0,19.408
B1313,42.27,4.745,47.015,0.0,7.475
B1307,40.752,4.557,45.309000000000005,0.0,7.226
B1332,40.603,4.544,45.147,0.0,7.2
B1330,56.317,10.002,66.319,0.0,19.707
B1314,42.253,4.745,46.998,0.0,7.474
B1308,40.722,4.557,45.279,0.0,7.218
B1333,40.716,4.54,45.256,0.0,7.227
B2619,59.763,10.191,69.954,0.0,20.134
B1386,55.894,5.935,61.829,0.0,9.948
B1315,42.219,4.746,46.965,0.0,7.467
B3311,36.504,4.535,41.039,0.0,7.157
B1361,63.556,9.264,72.82,0.0,18.694
B1334,40.632,4.542,45.174,0.0,7.206
B1309,25.033,3.184,28.217000000000002,0.0,4.61
B1316,42.303,4.754,47.056999999999995,0.0,7.485
B3593,63.08,8.198,71.27799999999999,0.0,16.239
B3663,208.451,3.211,211.662,0.0,56.62
B3664,87.533,16.433,103.96600000000001,0.0,33.849
B2293,13.776,1.211,14.987,0.0,1.39
B2242,58.158,0.787,58.945,0.0,13.803
B3383,78.741,9.746,88.487,0.0,17.682
B1328,58.47,7.511,65.981,0.0,14.698
B1335,40.696,4.542,45.238,0.0,7.222
B1329,41.615,4.97,46.585,0.0,8.302
B4115,52.529,7.343,59.872,0.0,12.785
B4113,24.872,2.929,27.801,0.0,4.565
B1336,50.913,5.564,56.477,0.0,9.348
B4116,59.209,7.177,66.386,0.0,12.43
B4117,68.565,7.402,75.967,0.0,13.459
B3382,45.401,5.963,51.364000000000004,0.0,9.925
B2297,92.593,15.856,108.449,0.0,32.011
B4120,32.996,5.019,38.015,0.0,8.255
B4134,58.096,6.519,64.615,0.0,10.686
B1254,33.292,5.021,38.313,0.0,8.33
B1377,49.656,5.39,55.046,0.0,8.535
B4119,45.79,7.297,53.086999999999996,0.0,12.554
B4118,153.054,4.223,157.27700000000002,0.0,35.508
B2462,0.0,0.0,0.0,0.0,5.389
B2450,461.029,8.803,469.832,0.0,87.552
B4150,81.694,1.684,83.378,0.0,14.08
B2210,61.34,1.576,62.916000000000004,0.0,11.903
B1150,58.346,5.812,64.158,0.0,10.185
B1153,37.439,4.029,41.468,0.0,6.584
B1149,35.625,3.831,39.456,0.0,6.122
B1151,36.532,3.835,40.367,0.0,6.35
B1148,36.47,3.832,40.302,0.0,6.335
B1143,40.007,4.102,44.108999999999995,0.0,6.704
B1135,12.669,1.078,13.747,0.0,2.06
B1142,40.95,4.777,45.727000000000004,0.0,8.111
B3960,9.848,1.058,10.906,0.0,2.054
B2638,33.095,3.764,36.859,0.0,6.098
B1889,22.181,3.247,25.428,0.0,5.0
B3984,89.048,13.347,102.395,0.0,25.34
B1893,28.915,1.847,30.762,0.0,5.717
B2624,123.305,2.352,125.65700000000001,0.0,27.172
B1892,29.21,3.3,32.51,0.0,5.168
B2126,119.865,17.541,137.406,0.0,34.331
B2618,32.306,3.703,36.009,0.0,5.891
B2128,49.436,5.093,54.528999999999996,0.0,8.823
B1241,27.807,3.673,31.479999999999997,0.0,5.825
B1240,32.154,3.487,35.641000000000005,0.0,5.39
B3610,15.229,1.174,16.403,0.0,2.657
B1238,15.234,1.281,16.515,0.0,2.658
B2127,37.417,3.602,41.019,0.0,5.747
B1239,14.956,1.167,16.123,0.0,2.589
B3609,14.949,1.164,16.113,0.0,2.587
B2129,47.051,4.024,51.075,0.0,6.911
B1121,36.697,4.366,41.063,0.0,7.389
B2617,41.394,4.384,45.778,0.0,7.39
B2615,36.755,3.314,40.069,0.0,5.222
B1144,27.746,3.138,30.884,0.0,4.87
B2623,63.334,7.186,70.52000000000001,0.0,13.07
B2614,24.452,2.537,26.989,0.0,3.636
B1145,23.425,2.728,26.153000000000002,0.0,4.207
B2616,30.044,3.431,33.475,0.0,5.357
B4001,23.452,2.742,26.194000000000003,0.0,4.196
